tid,attribute,correct_val
115,name,Tayloe_Erven
115,surname,Gewali
115,birthyear,1980
115,birthplace,Dakar
115,position,Defender
115,team,Seattle_Sounders
115,city,Dortmund
115,stadium,Stadio_San_Paolo
115,season,2013
115,manager,Nabih_Rios
116,name,Hichum_Ashok
116,surname,Leifker
116,birthyear,1984
116,birthplace,Monroe
116,position,Goalkeeper
116,team,VfL_Wolfsburg
116,city,Berlin
116,stadium,Westfalenstadion
116,season,2011
116,manager,Atsufumi_Comparetto
117,name,Curd_Jussi
117,surname,Shindo
117,birthyear,1998
117,birthplace,Seattle
117,position,Forward
117,team,S.C._Braga
117,city,Gelsenkirchen
117,stadium,Sporting_Park
117,season,2011
117,manager,Anupam_Oxenboll
118,name,Hongsing_Marla
118,surname,Kubicka
118,birthyear,1993
118,birthplace,Barcelona
118,position,Midfield
118,team,FC_Kaiserslautern
118,city,Munich
118,stadium,Stadio_Olimpico
118,season,2012
118,manager,Atsufumi_Comparetto
119,name,Guoren_Igino
119,surname,Hudelmaier
119,birthyear,1979
119,birthplace,Santiago
119,position,Defender
119,team,Seattle_Sounders
119,city,Dortmund
119,stadium,Stadio_San_Paolo
119,season,2013
119,manager,Nabih_Rios
120,name,Behcet_Liu
120,surname,Tomii
120,birthyear,1991
120,birthplace,Myrtle
120,position,Defender
120,team,FC_Spartak_Moscow
120,city,Istanbul
120,stadium,Jan_Breydel_Stadium
120,season,2012
120,manager,Olavi_Gurd
121,name,Shigeo_Jitender
121,surname,Ruckebusch
121,birthyear,1997
121,birthplace,Gainesville
121,position,Defender
121,team,Toronto_FC
121,city,Stuttgart
121,stadium,Camp_Nou
121,season,2014
121,manager,Kazuhiko_Claybrook
122,name,Sangjin_Martin
122,surname,Sezan
122,birthyear,1985
122,birthplace,Lisbon
122,position,Defender
122,team,Clube_de_Regatas_do_Flamengo
122,city,Rio_de_Janeiro
122,stadium,Stadio_Olimpico
122,season,2013
122,manager,Jeremy_Cantu
123,name,Tatuo_Bongki
123,surname,Scofield
123,birthyear,1992
123,birthplace,Birmingham
123,position,Forward
123,team,S.C._Braga
123,city,Gelsenkirchen
123,stadium,Sporting_Park
123,season,2013
123,manager,Shyamala_Gibbs
124,name,Abhaya_Win
124,surname,Senator
124,birthyear,1978
124,birthplace,El
124,position,Forward
124,team,P.a.o.k_Fc
124,city,Brasilia
124,stadium,King_Power_Stadium
124,season,2012
124,manager,Xiaomin_Saoudi
125,name,Bienvenido_Hussein
125,surname,Benaini
125,birthyear,1992
125,birthplace,Washington
125,position,Midfield
125,team,FC_Bayern_Munich
125,city,Seattle
125,stadium,San_Siro_Stadium
125,season,2015
125,manager,Atsufumi_Comparetto
126,name,Lorrin_Kazuki
126,surname,Gabalda
126,birthyear,1991
126,birthplace,Veracruz
126,position,Midfield
126,team,Delfino_Pescara_1936
126,city,Orlando
126,stadium,King_Power_Stadium
126,season,2012
126,manager,Robbert_Flach
127,name,Elenora_Noriyuki
127,surname,Gawlick
127,birthyear,1988
127,birthplace,Orange
127,position,Goalkeeper
127,team,Aik_Solna
127,city,Mexico_City
127,stadium,Vicente_Calderon_Stadium
127,season,2010
127,manager,Shigetomo_Abbas
128,name,Seungwang_Haym
128,surname,Scanlon
128,birthyear,1984
128,birthplace,Munich
128,position,Defender
128,team,P.a.o.k_Fc
128,city,Brasilia
128,stadium,King_Power_Stadium
128,season,2012
128,manager,Sreenivas_Wohr
129,name,Chitresh_Harlan
129,surname,Babb
129,birthyear,1991
129,birthplace,Copenhagen
129,position,Defender
129,team,FC_Nordsjelland
129,city,Moscow
129,stadium,Estadio_da_Luz
129,season,2011
129,manager,Cees_Gunal
130,name,Pitro_Melek
130,surname,Poulin
130,birthyear,1975
130,birthplace,Buffalo
130,position,Midfield
130,team,P.a.o.k_Fc
130,city,Brasilia
130,stadium,King_Power_Stadium
130,season,2012
130,manager,Xiaomin_Saoudi
131,name,Yoonjoon_Eila
131,surname,Yannakoudakis
131,birthyear,1996
131,birthplace,Shannon
131,position,Midfield
131,team,New_York_Red_Bulls
131,city,Solna
131,stadium,Allianz_Arena_Olympic_Stadium_Munich
131,season,2011
131,manager,Atsuyuki_Jayaprakash
132,name,Theordore_Zhaoqian
132,surname,Devroye
132,birthyear,1991
132,birthplace,Lexington
132,position,Defender
132,team,The_New_Saints_F.C.
132,city,Arlington
132,stadium,Parc_des_Princes
132,season,2012
132,manager,Mayan_Tautenhahn
133,name,Guisseppi_Abdelmadjid
133,surname,Newstead
133,birthyear,1994
133,birthplace,Istanbul
133,position,Midfield
133,team,Boavista_F.C.
133,city,Naples
133,stadium,Veltins-Arena
133,season,2015
133,manager,Duckyoung_Padhye
134,name,Mejar_Congxiao
134,surname,Farrag
134,birthyear,1994
134,birthplace,Sao
134,position,Midfield
134,team,FC_Anzhi_Makhachkala
134,city,Hamburg
134,stadium,King_Power_Stadium
134,season,2013
134,manager,Robert_Lally
135,name,Ramakant_Elgin
135,surname,Schachter
135,birthyear,1990
135,birthplace,Sun
135,position,Forward
135,team,Valencia_CF
135,city,Montevideo
135,stadium,Constant_Vanden_Stock_Stadium
135,season,2011
135,manager,Vagan_Smallwood
136,name,Nili_Reese
136,surname,Kopanas
136,birthyear,1975
136,birthplace,Augusta
136,position,Midfield
136,team,Clube_de_Regatas_do_Flamengo
136,city,Rio_de_Janeiro
136,stadium,Stadio_Olimpico
136,season,2011
136,manager,Xiaolei_Ronchette
137,name,Brad_Zhaofang
137,surname,Dighe
137,birthyear,1977
137,birthplace,Frankfurt
137,position,Defender
137,team,P.a.o.k_Fc
137,city,Brasilia
137,stadium,King_Power_Stadium
137,season,2012
137,manager,Xiaomin_Saoudi
138,name,Dagmar_Marilde
138,surname,Shackel
138,birthyear,1985
138,birthplace,Memphis
138,position,Goalkeeper
138,team,Royal_Antwerp_F.C.
138,city,London
138,stadium,Santiago_Bernabeu_Stadium
138,season,2011
138,manager,Rashi_Papadourakis
139,name,Rastislav_Stevo
139,surname,Bellosta
139,birthyear,1976
139,birthplace,Cozumel
139,position,Midfield
139,team,The_New_Saints_F.C.
139,city,Arlington
139,stadium,Parc_des_Princes
139,season,2012
139,manager,Mayan_Tautenhahn
140,name,Luitpold_Avra
140,surname,Guyton
140,birthyear,1981
140,birthplace,Des
140,position,Midfield
140,team,Forest_Green_Rovers_F.C.
140,city,Solna
140,stadium,Allianz_Arena_Olympic_Stadium_Munich
140,season,2012
140,manager,Srikanth_Chimia
141,name,Heiner_Farahangiz
141,surname,Weatherhead
141,birthyear,1979
141,birthplace,Louisville
141,position,Midfield
141,team,Valencia_CF
141,city,Montevideo
141,stadium,Constant_Vanden_Stock_Stadium
141,season,2011
141,manager,Veit_Luks
142,name,Chengdian_Brijesh
142,surname,Kavasseri
142,birthyear,1979
142,birthplace,Ontario
142,position,Midfield
142,team,ACF_Fiorentina
142,city,Hamburg
142,stadium,King_Power_Stadium
142,season,2013
142,manager,Suranjan_Sakurai
143,name,Maggie_Zhiqiang
143,surname,Dabipi
143,birthyear,1980
143,birthplace,La
143,position,Defender
143,team,P.a.o.k_Fc
143,city,Munich
143,stadium,Allianz_Arena_Olympic_Stadium_Munich
143,season,2012
143,manager,Sreenivas_Wohr
144,name,Andres_Yahya
144,surname,Wolin
144,birthyear,1980
144,birthplace,Istanbul
144,position,Goalkeeper
144,team,SV_Werder_Bremen
144,city,Barcelona
144,stadium,Boleyn_Ground
144,season,2014
144,manager,Sigenobu_Bodagala
145,name,Huu_Shian
145,surname,Abraham
145,birthyear,1988
145,birthplace,Albuquerque
145,position,Midfield
145,team,Boavista_F.C.
145,city,Naples
145,stadium,Veltins-Arena
145,season,2014
145,manager,Piera_Faustini
146,name,Yasusi_Seongyeol
146,surname,Clemm
146,birthyear,1997
146,birthplace,Des
146,position,Defender
146,team,FK_Partizan
146,city,Orlando
146,stadium,White_Hart_Lane
146,season,2012
146,manager,Ravindra_Grnarov
147,name,Judy_Brant
147,surname,Prenel
147,birthyear,1978
147,birthplace,Worcester
147,position,Goalkeeper
147,team,FC_Spartak_Moscow
147,city,Istanbul
147,stadium,Jan_Breydel_Stadium
147,season,2011
147,manager,Yki_Villano
148,name,Takenobu_Leighton
148,surname,Derby
148,birthyear,1989
148,birthplace,Savannah
148,position,Forward
148,team,Valencia_CF
148,city,Munich
148,stadium,Stadio_Olimpico
148,season,2011
148,manager,Vagan_Smallwood
149,name,Osmar_Norton
149,surname,Gove
149,birthyear,1975
149,birthplace,Paris
149,position,Defender
149,team,Clube_de_Regatas_do_Flamengo
149,city,Rio_de_Janeiro
149,stadium,Stadio_Olimpico
149,season,2011
149,manager,Xiaolei_Ronchette
150,name,Gongzhu_Youngmok
150,surname,Kubicar
150,birthyear,1979
150,birthplace,Warsaw
150,position,Defender
150,team,S.C._Braga
150,city,Gelsenkirchen
150,stadium,Sporting_Park
150,season,2013
150,manager,Henryk_Kochs
151,name,Noriyuki_Audrey
151,surname,Cun
151,birthyear,1993
151,birthplace,San
151,position,Midfield
151,team,S.C._Braga
151,city,Gelsenkirchen
151,stadium,Sporting_Park
151,season,2014
151,manager,Bernando_Jesus
152,name,Errol_Cetin
152,surname,Fabrizio
152,birthyear,1978
152,birthplace,Shreveport
152,position,Goalkeeper
152,team,Lille_OSC
152,city,Munich
152,stadium,Allianz_Arena_Olympic_Stadium_Munich
152,season,2010
152,manager,Robert_Lally
153,name,Steinar_Sathis
153,surname,Brugnano
153,birthyear,1987
153,birthplace,Tokyo
153,position,Goalkeeper
153,team,S.C._Braga
153,city,Gelsenkirchen
153,stadium,Sporting_Park
153,season,2011
153,manager,Anupam_Oxenboll
154,name,Antonius_Ard
154,surname,Rikino
154,birthyear,1975
154,birthplace,Prague
154,position,Defender
154,team,Toronto_FC
154,city,Stuttgart
154,stadium,Camp_Nou
154,season,2014
154,manager,Kazuhiko_Claybrook
155,name,Guardian_Yongjoon
155,surname,Pierro
155,birthyear,1994
155,birthplace,Chattanooga
155,position,Midfield
155,team,Aik_Solna
155,city,Mexico_City
155,stadium,Vicente_Calderon_Stadium
155,season,2010
155,manager,Shigetomo_Abbas
156,name,Sangjin_Martin
156,surname,Sezan
156,birthyear,1985
156,birthplace,Lisbon
156,position,Midfield
156,team,New_York_Red_Bulls
156,city,Solna
156,stadium,Allianz_Arena_Olympic_Stadium_Munich
156,season,2011
156,manager,Atsuyuki_Jayaprakash
157,name,Matthey_Toshihisa
157,surname,Bowhill
157,birthyear,1983
157,birthplace,Colorado
157,position,Defender
157,team,New_York_Red_Bulls
157,city,Brasilia
157,stadium,San_Siro_Stadium
157,season,2011
157,manager,Atsuyuki_Jayaprakash
158,name,Christopher_Stamos
158,surname,Munster
158,birthyear,1993
158,birthplace,Berlin
158,position,Defender
158,team,Boavista_F.C.
158,city,Naples
158,stadium,Veltins-Arena
158,season,2013
158,manager,Srikanth_Chimia
159,name,Jinsei_Ranjeev
159,surname,Blix
159,birthyear,1983
159,birthplace,Cozumel
159,position,Midfield
159,team,A.C._Perugia_Calcio
159,city,Solna
159,stadium,Donbass_Arena
159,season,2013
159,manager,Atsufumi_Comparetto
160,name,Ruck_Williams
160,surname,Leenaerts
160,birthyear,1995
160,birthplace,Nice
160,position,Midfield
160,team,Grasshopper_Club_Zurich
160,city,Moscow
160,stadium,Gerhard_Hanappi_Stadium
160,season,2015
160,manager,Olavi_Gurd
161,name,Laird_Capers
161,surname,Aigrain
161,birthyear,1990
161,birthplace,Vail
161,position,Defender
161,team,P.a.o.k_Fc
161,city,Tokyo
161,stadium,BMO_Field
161,season,2012
161,manager,Xiaomin_Saoudi
162,name,Tatuo_Bongki
162,surname,Scofield
162,birthyear,1992
162,birthplace,Birmingham
162,position,Defender
162,team,FC_Bayern_Munich
162,city,Seattle
162,stadium,San_Siro_Stadium
162,season,2015
162,manager,Atsufumi_Comparetto
163,name,Huajun_Haijo
163,surname,Zajak
163,birthyear,1982
163,birthplace,Conakry
163,position,Midfield
163,team,The_New_Saints_F.C.
163,city,Arlington
163,stadium,Parc_des_Princes
163,season,2014
163,manager,Robbert_Flach
164,name,Nedo_Sudarshan
164,surname,Waldherr
164,birthyear,1985
164,birthplace,Sarasota
164,position,Defender
164,team,A.C._Perugia_Calcio
164,city,Solna
164,stadium,Donbass_Arena
164,season,2014
164,manager,Nabih_Rios
165,name,Osmar_Norton
165,surname,Gove
165,birthyear,1975
165,birthplace,Paris
165,position,Defender
165,team,Wolverhampton_Wanderers_Football_Club
165,city,Glasgow
165,stadium,Emirates_Stadium
165,season,2013
165,manager,Sigenobu_Bodagala
166,name,Hideaki_Sava
166,surname,Burtschick
166,birthyear,1988
166,birthplace,Guatemala
166,position,Midfield
166,team,Sport_Club_Internacional
166,city,Montreal
166,stadium,King_Power_Stadium
166,season,2013
166,manager,Soung_Alt
167,name,Sarangan_Sreerama
167,surname,Borgelt
167,birthyear,1994
167,birthplace,Baltimore
167,position,Midfield
167,team,FC_Spartak_Moscow
167,city,Istanbul
167,stadium,Jan_Breydel_Stadium
167,season,2011
167,manager,Yki_Villano
168,name,Jianghai_Kiyotoshi
168,surname,Kakuta
168,birthyear,1989
168,birthplace,Puerto
168,position,Midfield
168,team,A.C._Perugia_Calcio
168,city,Solna
168,stadium,Donbass_Arena
168,season,2014
168,manager,Nabih_Rios
169,name,Fortune_Orestes
169,surname,Waack
169,birthyear,1989
169,birthplace,Cape
169,position,Forward
169,team,Juventus
169,city,Salvador
169,stadium,BMO_Field
169,season,2010
169,manager,Masum_Kasprzak
170,name,Clay_Pawel
170,surname,Kadar
170,birthyear,1991
170,birthplace,Sarasota
170,position,Defender
170,team,New_York_Red_Bulls
170,city,Brasilia
170,stadium,San_Siro_Stadium
170,season,2011
170,manager,Atsuyuki_Jayaprakash
171,name,Hongbing_Kevin
171,surname,Nozaka
171,birthyear,1977
171,birthplace,Berlin
171,position,Defender
171,team,S.C._Braga
171,city,Gelsenkirchen
171,stadium,Sporting_Park
171,season,2013
171,manager,Shyamala_Gibbs
172,name,Ezio_Roslyn
172,surname,Grems
172,birthyear,1987
172,birthplace,Toronto
172,position,Midfield
172,team,Juventus
172,city,Salvador
172,stadium,BMO_Field
172,season,2010
172,manager,Masum_Kasprzak
173,name,Dongwook_Valentyn
173,surname,Schupeta
173,birthyear,1975
173,birthplace,Fayetteville
173,position,Defender
173,team,FC_Kaiserslautern
173,city,Munich
173,stadium,Stadio_Olimpico
173,season,2012
173,manager,Atsufumi_Comparetto
174,name,Ayal_Waeil
174,surname,Haining
174,birthyear,1981
174,birthplace,Wichita
174,position,Defender
174,team,Lille_OSC
174,city,Munich
174,stadium,Allianz_Arena_Olympic_Stadium_Munich
174,season,2010
174,manager,Robert_Lally
175,name,Ayal_Waeil
175,surname,Haining
175,birthyear,1981
175,birthplace,Wichita
175,position,Goalkeeper
175,team,ACF_Fiorentina
175,city,Hamburg
175,stadium,King_Power_Stadium
175,season,2014
175,manager,Aiqun_Levergood
176,name,Sahrah_Kimon
176,surname,Muluszynski
176,birthyear,1991
176,birthplace,Gainesville
176,position,Goalkeeper
176,team,Wolverhampton_Wanderers_Football_Club
176,city,Glasgow
176,stadium,Emirates_Stadium
176,season,2013
176,manager,Sigenobu_Bodagala
177,name,Joe_Myung
177,surname,Coppola
177,birthyear,1975
177,birthplace,Ciudad
177,position,Midfield
177,team,Forest_Green_Rovers_F.C.
177,city,Solna
177,stadium,Allianz_Arena_Olympic_Stadium_Munich
177,season,2014
177,manager,Bon_Kruiskamp
178,name,Gang_Vivekananda
178,surname,Hofstetter
178,birthyear,1983
178,birthplace,Mobile
178,position,Midfield
178,team,ACF_Fiorentina
178,city,Hamburg
178,stadium,King_Power_Stadium
178,season,2014
178,manager,Aiqun_Levergood
179,name,Elfriede_Zin
179,surname,Macgregor
179,birthyear,1984
179,birthplace,Bucharest
179,position,Goalkeeper
179,team,P.a.o.k_Fc
179,city,Brasilia
179,stadium,King_Power_Stadium
179,season,2012
179,manager,Kazuhiko_Claybrook
180,name,Seungwang_Haym
180,surname,Scanlon
180,birthyear,1984
180,birthplace,Munich
180,position,Midfield
180,team,Boavista_F.C.
180,city,Naples
180,stadium,Veltins-Arena
180,season,2013
180,manager,Srikanth_Chimia
181,name,Philip_Sachio
181,surname,Yoccoz
181,birthyear,1975
181,birthplace,Dayton
181,position,Forward
181,team,Clube_de_Regatas_do_Flamengo
181,city,Rio_de_Janeiro
181,stadium,Stadio_Olimpico
181,season,2011
181,manager,Xiaolei_Ronchette
182,name,Woei_Dongmo
182,surname,Ogawa
182,birthyear,1988
182,birthplace,Aguascalientes
182,position,Defender
182,team,Tianjin_Teda_F.C.
182,city,Cardiff
182,stadium,Estadio_da_Luz
182,season,2011
182,manager,Ryouji_Dare
183,name,Alison_Pierdaniele
183,surname,Knauff
183,birthyear,1992
183,birthplace,Mobile
183,position,Defender
183,team,FC_Spartak_Moscow
183,city,Istanbul
183,stadium,Jan_Breydel_Stadium
183,season,2011
183,manager,Yki_Villano
184,name,Dallan_Yoshioki
184,surname,Nuzman
184,birthyear,1990
184,birthplace,Casper
184,position,Midfield
184,team,FC_Anzhi_Makhachkala
184,city,Hamburg
184,stadium,King_Power_Stadium
184,season,2013
184,manager,Robert_Lally
185,name,Dallas_Chongkye
185,surname,Timkovsky
185,birthyear,1988
185,birthplace,Panama
185,position,Forward
185,team,Wolverhampton_Wanderers_Football_Club
185,city,Glasgow
185,stadium,Emirates_Stadium
185,season,2012
185,manager,Zhouhui_Rubio
186,name,Martii_Mischa
186,surname,Matyska
186,birthyear,1978
186,birthplace,Pasco
186,position,Midfield
186,team,S.C._Braga
186,city,Gelsenkirchen
186,stadium,Sporting_Park
186,season,2014
186,manager,Bernando_Jesus
187,name,Pitro_Melek
187,surname,Poulin
187,birthyear,1975
187,birthplace,Buffalo
187,position,Midfield
187,team,P.a.o.k_Fc
187,city,Brasilia
187,stadium,King_Power_Stadium
187,season,2012
187,manager,Xiaomin_Saoudi
188,name,Pierre_Bella
188,surname,Strohmeir
188,birthyear,1986
188,birthplace,Jackson
188,position,Midfield
188,team,The_New_Saints_F.C.
188,city,Arlington
188,stadium,Parc_des_Princes
188,season,2014
188,manager,Robbert_Flach
189,name,Odysseas_Iara
189,surname,Batz
189,birthyear,1980
189,birthplace,Athens
189,position,Midfield
189,team,A.C._Perugia_Calcio
189,city,Solna
189,stadium,Donbass_Arena
189,season,2013
189,manager,Atsufumi_Comparetto
190,name,Ludomir_Franziska
190,surname,Hinnebusch
190,birthyear,1989
190,birthplace,White
190,position,Defender
190,team,Royal_Antwerp_F.C.
190,city,London
190,stadium,Santiago_Bernabeu_Stadium
190,season,2011
190,manager,Rashi_Papadourakis
191,name,Tayloe_Erven
191,surname,Gewali
191,birthyear,1980
191,birthplace,Dakar
191,position,Defender
191,team,Seattle_Sounders
191,city,Dortmund
191,stadium,Stadio_San_Paolo
191,season,2013
191,manager,Nabih_Rios
192,name,Jami_Waqar
192,surname,Longobardi
192,birthyear,1988
192,birthplace,Aguascalientes
192,position,Midfield
192,team,The_New_Saints_F.C.
192,city,Arlington
192,stadium,Parc_des_Princes
192,season,2012
192,manager,Mayan_Tautenhahn
193,name,Heiner_Farahangiz
193,surname,Weatherhead
193,birthyear,1979
193,birthplace,Louisville
193,position,Midfield
193,team,Royal_Antwerp_F.C.
193,city,Salvador
193,stadium,BMO_Field
193,season,2011
193,manager,Rashi_Papadourakis
194,name,Yadran_Mechthild
194,surname,Rayne
194,birthyear,1983
194,birthplace,South
194,position,Defender
194,team,ACF_Fiorentina
194,city,Hamburg
194,stadium,King_Power_Stadium
194,season,2014
194,manager,Aiqun_Levergood
195,name,Errol_Cetin
195,surname,Fabrizio
195,birthyear,1978
195,birthplace,Shreveport
195,position,Midfield
195,team,P.a.o.k_Fc
195,city,Tokyo
195,stadium,BMO_Field
195,season,2012
195,manager,Xiaomin_Saoudi
196,name,Hideaki_Sava
196,surname,Burtschick
196,birthyear,1988
196,birthplace,Guatemala
196,position,Midfield
196,team,New_York_Red_Bulls
196,city,Brasilia
196,stadium,San_Siro_Stadium
196,season,2011
196,manager,Atsuyuki_Jayaprakash
197,name,Yibei_Yousong
197,surname,Berthiaume
197,birthyear,1989
197,birthplace,Prague
197,position,Forward
197,team,Juventus
197,city,Salvador
197,stadium,BMO_Field
197,season,2015
197,manager,Sigenobu_Bodagala
198,name,Yadran_Mechthild
198,surname,Rayne
198,birthyear,1983
198,birthplace,South
198,position,Forward
198,team,FC_Anzhi_Makhachkala
198,city,Tokyo
198,stadium,BMO_Field
198,season,2013
198,manager,Robert_Lally
199,name,Sangjin_Martin
199,surname,Sezan
199,birthyear,1985
199,birthplace,Lisbon
199,position,Defender
199,team,Clube_de_Regatas_do_Flamengo
199,city,Rio_de_Janeiro
199,stadium,Stadio_Olimpico
199,season,2013
199,manager,Jeremy_Cantu
200,name,Hing_Seichi
200,surname,Kehrer
200,birthyear,1990
200,birthplace,Conakry
200,position,Defender
200,team,FC_Spartak_Moscow
200,city,Istanbul
200,stadium,Jan_Breydel_Stadium
200,season,2012
200,manager,Olavi_Gurd
201,name,Guilang_Prasant
201,surname,Clasen
201,birthyear,1982
201,birthplace,Fairbanks
201,position,Forward
201,team,New_York_Red_Bulls
201,city,Brasilia
201,stadium,San_Siro_Stadium
201,season,2011
201,manager,Atsuyuki_Jayaprakash
202,name,Tatuo_Bongki
202,surname,Scofield
202,birthyear,1992
202,birthplace,Birmingham
202,position,Defender
202,team,FC_Bayern_Munich
202,city,Seattle
202,stadium,San_Siro_Stadium
202,season,2015
202,manager,Atsufumi_Comparetto
203,name,Otthein_Naftaly
203,surname,Hogan
203,birthyear,1976
203,birthplace,Salvador
203,position,Midfield
203,team,FC_Dinamo_Bucuresti
203,city,Hamburg
203,stadium,Amsterdam_Arena
203,season,2013
203,manager,Mattan_Edelhoff
204,name,Chengdian_Brijesh
204,surname,Kavasseri
204,birthyear,1979
204,birthplace,Ontario
204,position,Midfield
204,team,ACF_Fiorentina
