,0,1,2,3
33179,COL f_name VAL 'Tomi COL l_name VAL O''Boyle COL gender VAL M COL area_code VAL 216 COL phone VAL 406-3374 COL city VAL MC GUFFEY COL state VAL OH COL zip VAL 45859 COL marital_status VAL S COL has_child VAL Y COL salary VAL 25000 COL rate VAL 1.3758974 COL single_exemp VAL 1300 COL married_exemp VAL 0 COL child_exemp VAL 1300 ,COL f_name VAL 'Tomi ,0,f_name
19000,COL f_name VAL Xiaowei COL l_name VAL Coy COL gender VAL F COL area_code VAL 334 COL phone VAL 853-4028 COL city VAL ANNISTON COL state VAL AL-* COL zip VAL 36205 COL marital_status VAL S COL has_child VAL N COL salary VAL 15000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL state VAL AL-* ,1,state
1774,COL f_name VAL Surveyors'' COL l_name VAL Fessel COL gender VAL M COL area_code VAL 801 COL phone VAL 244-3110 COL city VAL MONTICELLO COL state VAL UT COL zip VAL 84535 COL marital_status VAL S COL has_child VAL Y COL salary VAL 95000 COL rate VAL 7.0 COL single_exemp VAL 2475 COL married_exemp VAL 0 COL child_exemp VAL 2475-* ,COL child_exemp VAL 2475-* ,1,child_exemp
36631,COL f_name VAL Vlatka COL l_name VAL d''Astous COL gender VAL M COL area_code VAL 931 COL phone VAL 453-1884 COL city VAL MURFREESBORO COL state VAL TN COL zip VAL 37133 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0 ,0,single_exemp
22603,COL f_name VAL Masaru COL l_name VAL Ru'gge COL gender VAL F COL area_code VAL 256 COL phone VAL 488-8515 COL city VAL MARBURY COL state VAL AL COL zip VAL 36051 COL marital_status VAL M COL has_child VAL Y COL salary VAL 40000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Ru'gge ,0,l_name
34896,COL f_name VAL Burr''a COL l_name VAL d''Inverno COL gender VAL M COL area_code VAL 304 COL phone VAL 209-1013 COL city VAL SOPHIA COL state VAL WV COL zip VAL 25921 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 6.5 COL single_exemp VAL 0 COL married_exemp VAL 4000 COL child_exemp VAL 0 ,COL f_name VAL Burr''a ,1,f_name
30426,COL f_name VAL Margaret COL l_name VAL Guiu COL gender VAL M COL area_code VAL 907 COL phone VAL 262-1298 COL city VAL DILLINGHAM COL state VAL AK-* COL zip VAL 99576 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL state VAL AK-* ,1,state
28539,COL f_name VAL Sanna COL l_name VAL Vorc''h COL gender VAL F COL area_code VAL 863 COL phone VAL 799-1981 COL city VAL SUMATRA COL state VAL FL COL zip VAL 32335 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 0 ,0,single_exemp
1142,COL f_name VAL Irs''hak COL l_name VAL Stockus COL gender VAL M COL area_code VAL 417 COL phone VAL 354-1894 COL city VAL BATES CITY COL state VAL MO-* COL zip VAL 64011 COL marital_status VAL M COL has_child VAL Y COL salary VAL 10000 COL rate VAL 6.0 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 1200 ,COL state VAL MO-* ,1,state
21458,COL f_name VAL Rattikorn COL l_name VAL Ado''lphe COL gender VAL F COL area_code VAL 334 COL phone VAL 234-4468 COL city VAL TITUS COL state VAL AL COL zip VAL 36080 COL marital_status VAL M COL has_child VAL Y COL salary VAL 50000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL l_name VAL Ado''lphe ,1,l_name
7753,COL f_name VAL Koh COL l_name VAL d''Argence COL gender VAL F COL area_code VAL 406 COL phone VAL 738-2637 COL city VAL FLORENCE COL state VAL MT COL zip VAL 59833 COL marital_status VAL S COL has_child VAL N COL salary VAL 100000 COL rate VAL 6.9 COL single_exemp VAL 1900 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL MT ,0,state
35746,COL f_name VAL Joachim COL l_name VAL O''Cinneide COL gender VAL F COL area_code VAL 860 COL phone VAL 443-7048 COL city VAL NEW CANAAN-* COL state VAL CT COL zip VAL 6842 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 24500 COL child_exemp VAL 0 ,COL city VAL NEW CANAAN-* ,1,city
33507,COL f_name VAL Jun''ichi COL l_name VAL Ash COL gender VAL M COL area_code VAL 573 COL phone VAL 613-7927 COL city VAL DEXTER COL state VAL MO COL zip VAL 63841 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 6.0 COL single_exemp VAL 2100 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
16828,COL f_name VAL Wentong COL l_name VAL Diekema COL gender VAL F COL area_code VAL 479 COL phone VAL 703-7289 COL city VAL FORREST CITY COL state VAL NJ-* COL zip VAL 72336 COL marital_status VAL S COL has_child VAL Y COL salary VAL 80000 COL rate VAL 7.0 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL state VAL NJ-* ,1,state
21312,COL f_name VAL Patsy COL l_name VAL D''Hont COL gender VAL F COL area_code VAL 920 COL phone VAL 263-2107 COL city VAL BLAIR COL state VAL WI-* COL zip VAL 54616 COL marital_status VAL S COL has_child VAL N COL salary VAL 80000 COL rate VAL 5.836415 COL single_exemp VAL 700 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL WI-* ,1,state
3175,COL f_name VAL Roji COL l_name VAL O''Cinneide COL gender VAL M COL area_code VAL 251 COL phone VAL 753-9091 COL city VAL BIRMINGHAM COL state VAL AL COL zip VAL 35238 COL marital_status VAL S COL has_child VAL N COL salary VAL 95000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 300 ,COL child_exemp VAL 300 ,0,child_exemp
26662,COL f_name VAL Jinchang COL l_name VAL Leuschel COL gender VAL F COL area_code VAL 302 COL phone VAL 625-1368 COL city VAL OCEAN VIEW COL state VAL DE-* COL zip VAL 1907 COL marital_status VAL S COL has_child VAL Y COL salary VAL 75000 COL rate VAL 5.95 COL single_exemp VAL 110 COL married_exemp VAL 0 COL child_exemp VAL 110 ,COL state VAL DE-* ,1,state
30240,COL f_name VAL Kah''oru COL l_name VAL O''Neill COL gender VAL F COL area_code VAL 843 COL phone VAL 657-3468 COL city VAL CENTENARY COL state VAL SC COL zip VAL 29519 COL marital_status VAL M COL has_child VAL N COL salary VAL 15000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL f_name VAL Kah''oru ,1,f_name
23871,COL f_name VAL Naotake COL l_name VAL d''Inverno COL gender VAL F COL area_code VAL 808 COL phone VAL 360-5557 COL city VAL KULA COL state VAL HI COL zip VAL 96790 COL marital_status VAL S COL has_child VAL N COL salary VAL 25000 COL rate VAL 5.546053 COL single_exemp VAL 1040 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
6795,COL f_name VAL Homer COL l_name VAL D''Hont COL gender VAL M COL area_code VAL 205 COL phone VAL 317-5689 COL city VAL HUNTSVILLE COL state VAL AL COL zip VAL 35809 COL marital_status VAL S COL has_child VAL N COL salary VAL 35000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL HUNTSVILLE ,0,city
35513,COL f_name VAL Rhon COL l_name VAL D''Hont COL gender VAL M COL area_code VAL 520 COL phone VAL 124-1949 COL city VAL MESA COL state VAL AZ COL zip VAL 85216 COL marital_status VAL M COL has_child VAL Y COL salary VAL 70000 COL rate VAL 3.8 COL single_exemp VAL 0 COL married_exemp VAL 4200 COL child_exemp VAL 2300 ,COL single_exemp VAL 0 ,0,single_exemp
5908,COL f_name VAL Jinhua COL l_name VAL d''Inverno COL gender VAL M COL area_code VAL 580 COL phone VAL 180-6248 COL city VAL MULHALL COL state VAL OK COL zip VAL 73063 COL marital_status VAL S COL has_child VAL Y COL salary VAL 20000 COL rate VAL 6.25 COL single_exemp VAL 1000-* COL married_exemp VAL 0 COL child_exemp VAL 1000 ,COL single_exemp VAL 1000-* ,1,single_exemp
26633,COL f_name VAL Dorbi'n COL l_name VAL Hemenway COL gender VAL F COL area_code VAL 218 COL phone VAL 997-4630 COL city VAL YOUNG AMERICA COL state VAL MN COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 35000 COL rate VAL 6.1232123 COL single_exemp VAL 0 COL married_exemp VAL 6600 COL child_exemp VAL 0 ,COL f_name VAL Dorbi'n ,0,f_name
15954,COL f_name VAL Hidetsugu COL l_name VAL Vi''veros COL gender VAL F COL area_code VAL 253 COL phone VAL 233-1292 COL city VAL WILSON CREEK COL state VAL NJ COL zip VAL 98860 COL marital_status VAL M COL has_child VAL Y COL salary VAL 30000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Vi''veros ,1,l_name
28672,COL f_name VAL ''Gardner COL l_name VAL D''Auria COL gender VAL M COL area_code VAL 207 COL phone VAL 773-7962 COL city VAL EAST LIVERMORE COL state VAL ME COL zip VAL 4228 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 8.5 COL single_exemp VAL 2850 COL married_exemp VAL 0 COL child_exemp VAL 2850 ,COL f_name VAL ''Gardner ,1,f_name
20858,COL f_name VAL Malti COL l_name VAL Schair''er COL gender VAL F COL area_code VAL 205 COL phone VAL 563-7556 COL city VAL LAPINE COL state VAL AL COL zip VAL 36046 COL marital_status VAL M COL has_child VAL N COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Schair''er ,1,l_name
35751,COL f_name VAL Joachim COL l_name VAL O''Cinneide COL gender VAL F COL area_code VAL 860 COL phone VAL 443-7048 COL city VAL NEW CANAAN COL state VAL CT COL zip VAL 6842 COL marital_status VAL M COL has_child VAL Y COL salary VAL 60000 COL rate VAL 5.0 COL single_exemp VAL 0 COL married_exemp VAL 24500 COL child_exemp VAL 0 ,COL single_exemp VAL 0 ,0,single_exemp
23664,COL f_name VAL Hiroyuke COL l_name VAL O''Haver COL gender VAL F COL area_code VAL 434 COL phone VAL 207-9319 COL city VAL LOUISA-* COL state VAL VA COL zip VAL 23093 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 5.75 COL single_exemp VAL 0 COL married_exemp VAL 1800 COL child_exemp VAL 900 ,COL city VAL LOUISA-* ,1,city
15705,COL f_name VAL Shirley COL l_name VAL Luff COL gender VAL F COL area_code VAL 907 COL phone VAL 569-4152 COL city VAL FAIRBANKS COL state VAL AR COL zip VAL 99701 COL marital_status VAL S COL has_child VAL N COL salary VAL 55000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL FAIRBANKS ,0,city
28821,COL f_name VAL Magid COL l_name VAL Koivo COL gender VAL M COL area_code VAL 907 COL phone VAL 954-6897 COL city VAL HYDER COL state VAL AK COL zip VAL 99923 COL marital_status VAL S COL has_child VAL N COL salary VAL 85000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL single_exemp VAL 0 ,0,single_exemp
38839,COL f_name VAL Yanqing COL l_name VAL Kader COL gender VAL M COL area_code VAL 907 COL phone VAL 731-9781 COL city VAL SAVOONGA COL state VAL AK COL zip VAL 99769 COL marital_status VAL M COL has_child VAL Y COL salary VAL 35000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL SAVOONGA ,0,city
9346,COL f_name VAL Alan COL l_name VAL d''Astous COL gender VAL M COL area_code VAL 484 COL phone VAL 625-7779 COL city VAL JESSUP COL state VAL PA COL zip VAL 18434 COL marital_status VAL M COL has_child VAL N COL salary VAL 100000 COL rate VAL 3.07 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
11437,COL f_name VAL Saku COL l_name VAL Redd COL gender VAL F COL area_code VAL 203 COL phone VAL 559-4879 COL city VAL WEST HARTFORD COL state VAL CT COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 75000 COL rate VAL 5.0 COL single_exemp VAL 12750 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL CT ,0,state
29378,COL f_name VAL Hoi COL l_name VAL Yuzhang COL gender VAL F COL area_code VAL 907 COL phone VAL 962-5104 COL city VAL THORNE BAY COL state VAL AK-* COL zip VAL 99919 COL marital_status VAL M COL has_child VAL N COL salary VAL 60000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL state VAL AK-* ,1,state
38927,COL f_name VAL Abdul COL l_name VAL Ma'rkovitch COL gender VAL F COL area_code VAL 307 COL phone VAL 238-4557 COL city VAL ARAPAHOE-* COL state VAL WY COL zip VAL 82510 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Ma'rkovitch ,0,l_name
17225,COL f_name VAL Leszek COL l_name VAL Irland COL gender VAL M COL area_code VAL 260 COL phone VAL 535-6924 COL city VAL MACKEY COL state VAL AR COL zip VAL 47654 COL marital_status VAL S COL has_child VAL N COL salary VAL 65000 COL rate VAL 3.4 COL single_exemp VAL 1000 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL state VAL AR ,0,state
25484,COL f_name VAL Wonjong COL l_name VAL Giandonato COL gender VAL M COL area_code VAL 920 COL phone VAL 578-7452 COL city VAL SAINT NAZIANZ-* COL state VAL WI COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 10000 COL rate VAL 4.620155 COL single_exemp VAL 0 COL married_exemp VAL 1400 COL child_exemp VAL 400 ,COL city VAL SAINT NAZIANZ-* ,1,city
34223,COL f_name VAL Shovonlal COL l_name VAL L''Ecuyer COL gender VAL M COL area_code VAL 989 COL phone VAL 825-1304 COL city VAL JOHANNESBURG COL state VAL MI COL zip VAL 49751 COL marital_status VAL S COL has_child VAL N COL salary VAL 50000 COL rate VAL 3.9 COL single_exemp VAL 3100 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 3100 ,0,single_exemp
14746,COL f_name VAL Abrajit COL l_name VAL Bruns COL gender VAL M COL area_code VAL 870 COL phone VAL 850-5707 COL city VAL POYEN COL state VAL NJ-* COL zip VAL 72128 COL marital_status VAL S COL has_child VAL Y COL salary VAL 55000 COL rate VAL 7.0 COL single_exemp VAL 20 COL married_exemp VAL 0 COL child_exemp VAL 20 ,COL state VAL NJ-* ,1,state
13456,COL f_name VAL Avr''a COL l_name VAL Pietra COL gender VAL F COL area_code VAL 612 COL phone VAL 435-2232 COL city VAL HECTOR COL state VAL AR COL zip VAL 55342 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 6.9236393 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300 ,COL f_name VAL Avr''a ,1,f_name
30231,COL f_name VAL Irs''hak COL l_name VAL Tie'rney COL gender VAL M COL area_code VAL 775 COL phone VAL 608-4836 COL city VAL LAS VEGAS COL state VAL NV COL zip VAL 89139 COL marital_status VAL M COL has_child VAL Y COL salary VAL 45000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL Tie'rney ,0,l_name
15572,COL f_name VAL Kweku COL l_name VAL Usery COL gender VAL M COL area_code VAL 319 COL phone VAL 445-7073 COL city VAL MARNE-* COL state VAL AR COL zip VAL 51552 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 3.2516527 COL single_exemp VAL 40 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL MARNE-* ,1,city
10704,COL f_name VAL Srinidhi COL l_name VAL Cools COL gender VAL M COL area_code VAL 479 COL phone VAL 880-6104 COL city VAL ROSSTON COL state VAL AR-* COL zip VAL 1907 COL marital_status VAL M COL has_child VAL N COL salary VAL 65000 COL rate VAL 7.0 COL single_exemp VAL 0 COL married_exemp VAL 40 COL child_exemp VAL 0 ,COL state VAL AR-* ,1,state
32729,COL f_name VAL J'acky COL l_name VAL Tavs COL gender VAL F COL area_code VAL 907 COL phone VAL 724-9803 COL city VAL ANCHORAGE COL state VAL AK-* COL zip VAL 99530 COL marital_status VAL S COL has_child VAL N COL salary VAL 60000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL f_name VAL J'acky ,0,f_name
9527,COL f_name VAL Uminder COL l_name VAL Vorc''h COL gender VAL F COL area_code VAL 240 COL phone VAL 629-2295 COL city VAL HANCOCK COL state VAL MD COL zip VAL 21750 COL marital_status VAL S COL has_child VAL N COL salary VAL 20000 COL rate VAL 4.75 COL single_exemp VAL 2400 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL child_exemp VAL 0 ,0,child_exemp
37752,COL f_name VAL Eunsam COL l_name VAL Jockusch COL gender VAL M COL area_code VAL 907 COL phone VAL 288-5701 COL city VAL NOATAK COL state VAL AK COL zip VAL 99761 COL marital_status VAL M COL has_child VAL N COL salary VAL 95000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
32917,COL f_name VAL Na''el COL l_name VAL Nador COL gender VAL F COL area_code VAL 202 COL phone VAL 836-2138 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20265 COL marital_status VAL S COL has_child VAL Y COL salary VAL 85000 COL rate VAL 9.0 COL single_exemp VAL 1370 COL married_exemp VAL 0 COL child_exemp VAL 1370 ,COL child_exemp VAL 1370 ,0,child_exemp
25722,COL f_name VAL Qingxun COL l_name VAL New''son COL gender VAL M COL area_code VAL 706 COL phone VAL 728-3525 COL city VAL CASSVILLE COL state VAL GA COL zip VAL 1907 COL marital_status VAL S COL has_child VAL N COL salary VAL 15000 COL rate VAL 6.0 COL single_exemp VAL 2700 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL l_name VAL New''son ,1,l_name
6831,COL f_name VAL Carel COL l_name VAL N''Dong COL gender VAL F COL area_code VAL 701 COL phone VAL 567-6218 COL city VAL GRASSY BUTTE COL state VAL ND COL zip VAL 58634 COL marital_status VAL S COL has_child VAL Y COL salary VAL 50000 COL rate VAL 2.3353226 COL single_exemp VAL 3300 COL married_exemp VAL 0 COL child_exemp VAL 3300 ,COL child_exemp VAL 3300 ,0,child_exemp
24644,COL f_name VAL Yacine COL l_name VAL Dress COL gender VAL F COL area_code VAL 307 COL phone VAL 153-2859 COL city VAL DEAVER-* COL state VAL WY COL zip VAL 1907 COL marital_status VAL M COL has_child VAL Y COL salary VAL 15000 COL rate VAL 0.0 COL single_exemp VAL 0 COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL DEAVER-* ,1,city
21142,COL f_name VAL Umberto COL l_name VAL Lesser COL gender VAL M COL area_code VAL 256 COL phone VAL 270-6107 COL city VAL OHATCHEE COL state VAL AL COL zip VAL 36271 COL marital_status VAL M COL has_child VAL N COL salary VAL 100000 COL rate VAL 5.0 COL single_exemp VAL 1500 COL married_exemp VAL 0 COL child_exemp VAL 0-* ,COL child_exemp VAL 0-* ,1,child_exemp
35871,COL f_name VAL Syozo COL l_name VAL O''Hallaron COL gender VAL M COL area_code VAL 417 COL phone VAL 815-7041 COL city VAL LILBOURN COL state VAL MO COL zip VAL 63862 COL marital_status VAL S COL has_child VAL Y COL salary VAL 10000 COL rate VAL 6.0 COL single_exemp VAL 2100 COL married_exemp VAL 0 COL child_exemp VAL 1200 ,COL single_exemp VAL 2100 ,0,single_exemp
38579,COL f_name VAL Gerry COL l_name VAL Bol COL gender VAL F COL area_code VAL 907 COL phone VAL 858-4078 COL city VAL WARD COVE COL state VAL AK COL zip VAL 99928 COL marital_status VAL M COL has_child VAL N COL salary VAL 55000 COL rate VAL 0.0 COL single_exemp VAL 0-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL city VAL WARD COVE ,0,city
8684,COL f_name VAL Husam COL l_name VAL D''Hont COL gender VAL M COL area_code VAL 202 COL phone VAL 878-7797 COL city VAL WASHINGTON COL state VAL DC COL zip VAL 20201 COL marital_status VAL S COL has_child VAL N COL salary VAL 100000 COL rate VAL 9.0 COL single_exemp VAL 1370-* COL married_exemp VAL 0 COL child_exemp VAL 0 ,COL single_exemp VAL 1370-* ,1,single_exemp
